height,timestamp,chain_id,proposer_address,num_transactions,num_signatures,num_validators,unique_validator_addresses,max_voting_power,min_voting_power,total_voting_power,max_proposer_priority,max_priority_address,min_proposer_priority,min_priority_address,matches_min_priority,matches_prev_max_priority,proposer_rank_in_prev
181393,2025-04-29T09:16:29.312211262Z,bbn-1,DA37D2935EAE0A92DE55E86DB2E887B4F18575F0,96,100,100,100,58550557,658,1305195157,696133309,DA37D2935EAE0A92DE55E86DB2E887B4F18575F0,-1449279221,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,,
181394,2025-04-29T09:16:44.203872414Z,bbn-1,DA37D2935EAE0A92DE55E86DB2E887B4F18575F0,71,100,100,100,58550557,658,1305195157,712547512,5295664886565F43A3074140551A755872BF6FFD,-1449256563,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181395,2025-04-29T09:16:54.80743019Z,bbn-1,5295664886565F43A3074140551A755872BF6FFD,68,100,100,100,58550557,658,1305195157,709680502,77BE23139B650D69EDE7985B31FD7B1CEE9CA7D3,-1449233905,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181396,2025-04-29T09:17:05.108939432Z,bbn-1,77BE23139B650D69EDE7985B31FD7B1CEE9CA7D3,70,100,100,100,58550557,658,1305195157,728148203,43804074334AC6111233037EFE20105C516B0E9F,-1449211247,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181397,2025-04-29T09:17:15.17855586Z,bbn-1,43804074334AC6111233037EFE20105C516B0E9F,75,100,100,100,58550557,658,1305195157,714315064,3C70D8336DEE739BDF2D1C5A0FCA0A88B87B9A6D,-1449188589,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181398,2025-04-29T09:17:25.488488856Z,bbn-1,3C70D8336DEE739BDF2D1C5A0FCA0A88B87B9A6D,71,100,100,100,58550557,658,1305195157,725027045,35F6C0359084C37EF6EB4061B694386910093B99,-1449165931,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181399,2025-04-29T09:17:35.473314277Z,bbn-1,35F6C0359084C37EF6EB4061B694386910093B99,76,100,100,100,58550557,658,1305195157,685053089,CCB2909DCD316FC5E738DCDB1F14360F04B44320,-1449143273,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181400,2025-04-29T09:17:45.826960087Z,bbn-1,1A4B644C16A4A1904618F8D3C0F6A67223038390,73,100,100,100,58550557,658,1305195157,701594058,1A4B644C16A4A1904618F8D3C0F6A67223038390,-1449120615,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,3.0
181401,2025-04-29T09:18:00.77238848Z,bbn-1,1A4B644C16A4A1904618F8D3C0F6A67223038390,79,100,100,100,58550557,658,1305195157,694594521,671D816776E8C7FAE18DC122FB6DC231956C6D48,-1449097957,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181402,2025-04-29T09:18:11.26766859Z,bbn-1,33ECD5899A91105BB4E51066EB138189BC3825AD,73,100,100,100,58550557,658,1305195157,715711171,671D816776E8C7FAE18DC122FB6DC231956C6D48,-1449075299,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,4.0
181403,2025-04-29T09:18:21.487959605Z,bbn-1,671D816776E8C7FAE18DC122FB6DC231956C6D48,69,100,100,100,58550557,658,1305195157,732469389,E2FC4DF9E7870FC8238136FACA07A120CC078A0C,-1449052641,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181404,2025-04-29T09:18:31.419763116Z,bbn-1,C27B627C2FD11EE1E3E850738720692BE2E3F4C6,72,100,100,100,58550557,658,1305195157,753584959,E2FC4DF9E7870FC8238136FACA07A120CC078A0C,-1449029983,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,2.0
181405,2025-04-29T09:18:41.564788204Z,bbn-1,E2FC4DF9E7870FC8238136FACA07A120CC078A0C,78,100,100,100,58550557,658,1305195157,759454486,BB386AA0E7B37EB33516AEBB58CAE3574AF85D1F,-1449007325,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181406,2025-04-29T09:18:51.601772909Z,bbn-1,BB386AA0E7B37EB33516AEBB58CAE3574AF85D1F,73,100,100,100,58550557,658,1305195157,779149144,1B03AB3C744545B281D224127708A9EC7487E58C,-1448984667,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181407,2025-04-29T09:19:01.762415503Z,bbn-1,1B03AB3C744545B281D224127708A9EC7487E58C,74,100,100,100,58550557,658,1305195157,771012125,44C395A4A96C6D1A450ED33B5A8DDB359CEFED36,-1448962009,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181408,2025-04-29T09:19:12.065885803Z,bbn-1,44C395A4A96C6D1A450ED33B5A8DDB359CEFED36,73,100,100,100,58550557,658,1305195157,768859192,53406DE83381DD804632447F1BAED00CF28048E0,-1448939351,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181409,2025-04-29T09:19:22.15480563Z,bbn-1,53406DE83381DD804632447F1BAED00CF28048E0,71,100,100,100,58550557,658,1305195157,772045603,2A3D40C3E7CE8D6B55077335CAB141C2E11AC254,-1448916693,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181410,2025-04-29T09:19:32.100203311Z,bbn-1,2A3D40C3E7CE8D6B55077335CAB141C2E11AC254,68,100,100,100,58550557,658,1305195157,736422675,FBC2A3F682B507F1A3A5D4C44C8CBB6AF0860296,-1448894035,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181411,2025-04-29T09:19:42.340481789Z,bbn-1,EC033669FE506006F870BD8B12CB524A3ABC3693,77,100,100,100,58550557,658,1305195157,747634494,FBC2A3F682B507F1A3A5D4C44C8CBB6AF0860296,-1448871377,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,3.0
181412,2025-04-29T09:19:53.197407502Z,bbn-1,718160E3538E0B0ED83D3B3DC4ECE83809FCD107,72,100,100,100,58550557,658,1305195157,758846313,FBC2A3F682B507F1A3A5D4C44C8CBB6AF0860296,-1448848719,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,2.0
181413,2025-04-29T09:20:03.307041315Z,bbn-1,FBC2A3F682B507F1A3A5D4C44C8CBB6AF0860296,69,100,100,100,58550557,658,1305195157,743796621,2972B0DF619F73D1A5C8933AFF22AD8C9258F370,-1448826061,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181414,2025-04-29T09:20:13.367343012Z,bbn-1,64CDACB04FB9C3B290579644F9EDBD05CB00BB7D,76,100,100,100,58550557,658,1305195157,752238051,2972B0DF619F73D1A5C8933AFF22AD8C9258F370,-1448803403,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,3.0
181415,2025-04-29T09:20:23.463278552Z,bbn-1,2972B0DF619F73D1A5C8933AFF22AD8C9258F370,76,100,100,100,58550557,658,1305195157,760355541,A8F38FCB39B580C4B856DCAED882D504A216EE00,-1448780745,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181416,2025-04-29T09:20:33.632269546Z,bbn-1,A8F38FCB39B580C4B856DCAED882D504A216EE00,82,100,100,100,58550557,658,1305195157,768651144,6CC0A1531FF58D61DC9061C5B89BC0EFC07911FC,-1448758087,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181417,2025-04-29T09:20:43.683566167Z,bbn-1,6CC0A1531FF58D61DC9061C5B89BC0EFC07911FC,67,100,100,100,58550557,658,1305195157,787884559,F2E6BB25D8D269C9737BD3789B11DC76C4FC56E7,-1448735429,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181418,2025-04-29T09:20:53.663326343Z,bbn-1,F2E6BB25D8D269C9737BD3789B11DC76C4FC56E7,71,100,100,100,58550557,658,1305195157,786897977,B03F0CB997F3428EF3968833BCA2F2A4F613A8EB,-1448712771,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181419,2025-04-29T09:21:03.691491691Z,bbn-1,B03F0CB997F3428EF3968833BCA2F2A4F613A8EB,81,100,100,100,58550557,658,1305195157,805700026,B41EF50272A7A2398BA617D3C963986EBEBC5B2D,-1448690113,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181420,2025-04-29T09:21:13.956859053Z,bbn-1,B41EF50272A7A2398BA617D3C963986EBEBC5B2D,76,100,100,100,58550557,658,1305195157,755782718,3C70D8336DEE739BDF2D1C5A0FCA0A88B87B9A6D,-1448667455,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181421,2025-04-29T09:21:24.609341342Z,bbn-1,3C70D8336DEE739BDF2D1C5A0FCA0A88B87B9A6D,71,100,100,100,58550557,658,1305195157,790953440,DA37D2935EAE0A92DE55E86DB2E887B4F18575F0,-1448644797,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181422,2025-04-29T09:21:34.579306176Z,bbn-1,DA37D2935EAE0A92DE55E86DB2E887B4F18575F0,69,100,100,100,58550557,658,1305195157,807474211,5295664886565F43A3074140551A755872BF6FFD,-1448622139,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181423,2025-04-29T09:21:45.165996944Z,bbn-1,5295664886565F43A3074140551A755872BF6FFD,71,100,100,100,58550557,658,1305195157,775900993,70DAC78498AFC6D766D860C433265A274D48B7D8,-1448599481,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181424,2025-04-29T09:21:55.495016128Z,bbn-1,43804074334AC6111233037EFE20105C516B0E9F,68,100,100,100,58550557,658,1305195157,795965268,70DAC78498AFC6D766D860C433265A274D48B7D8,-1448576823,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,2.0
181425,2025-04-29T09:22:05.804843139Z,bbn-1,70DAC78498AFC6D766D860C433265A274D48B7D8,74,100,100,100,58550557,658,1305195157,758936396,9FEE83FBF0BD5A4D71519EFC16D0D438C203DD5A,-1448554165,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181426,2025-04-29T09:22:15.884388388Z,bbn-1,9FEE83FBF0BD5A4D71519EFC16D0D438C203DD5A,63,100,100,100,58550557,658,1305195157,729437463,2AB301F354A74F45AFB347B2C00CDCEB09CC719D,-1448531507,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181427,2025-04-29T09:22:21.634222932Z,bbn-1,33ECD5899A91105BB4E51066EB138189BC3825AD,73,100,100,100,58550557,658,1305195157,737876784,2AB301F354A74F45AFB347B2C00CDCEB09CC719D,-1448508849,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,2.0
181428,2025-04-29T09:22:31.763750741Z,bbn-1,C27B627C2FD11EE1E3E850738720692BE2E3F4C6,71,100,100,100,58550557,658,1305195157,746316105,2AB301F354A74F45AFB347B2C00CDCEB09CC719D,-1448486191,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,3.0
181429,2025-04-29T09:22:41.894773222Z,bbn-1,2AB301F354A74F45AFB347B2C00CDCEB09CC719D,68,100,100,100,58550557,658,1305195157,728794328,3965C223E13AC66F8175C86E657D396C711964B7,-1448463533,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181430,2025-04-29T09:22:52.121085456Z,bbn-1,3965C223E13AC66F8175C86E657D396C711964B7,76,100,100,100,58550557,658,1305195157,716843740,B44FC7D70708095FBC30AF164410749483F96439,-1448440875,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181431,2025-04-29T09:23:02.190590362Z,bbn-1,BB386AA0E7B37EB33516AEBB58CAE3574AF85D1F,72,100,100,100,58550557,658,1305195157,728472520,44C395A4A96C6D1A450ED33B5A8DDB359CEFED36,-1448418217,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,3.0
181432,2025-04-29T09:23:12.391284388Z,bbn-1,44C395A4A96C6D1A450ED33B5A8DDB359CEFED36,71,100,100,100,58550557,658,1305195157,733720986,B44FC7D70708095FBC30AF164410749483F96439,-1448395559,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181433,2025-04-29T09:23:22.487403264Z,bbn-1,B44FC7D70708095FBC30AF164410749483F96439,72,100,100,100,58550557,658,1305195157,717480112,5C78A0762F13B0B2A793E82D1A178EB45642234D,-1448372901,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181434,2025-04-29T09:23:32.942942962Z,bbn-1,2A3D40C3E7CE8D6B55077335CAB141C2E11AC254,73,100,100,100,58550557,658,1305195157,737533436,5C78A0762F13B0B2A793E82D1A178EB45642234D,-1448350243,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,3.0
181435,2025-04-29T09:23:43.241328322Z,bbn-1,5C78A0762F13B0B2A793E82D1A178EB45642234D,71,100,100,100,58550557,658,1305195157,717947982,2C4E108C3F09CF9B8B1515D3B26D50E332D86E3B,-1448327585,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181436,2025-04-29T09:23:53.367997354Z,bbn-1,EC033669FE506006F870BD8B12CB524A3ABC3693,78,100,100,100,58550557,658,1305195157,726385483,2C4E108C3F09CF9B8B1515D3B26D50E332D86E3B,-1448304927,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,5.0
181437,2025-04-29T09:24:04.25385005Z,bbn-1,2C4E108C3F09CF9B8B1515D3B26D50E332D86E3B,68,100,100,100,58550557,658,1305195157,732767140,C268FE001A533B6F0860167381384363A790FD0D,-1448282269,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181438,2025-04-29T09:24:14.229647173Z,bbn-1,C268FE001A533B6F0860167381384363A790FD0D,70,100,100,100,58550557,658,1305195157,717873987,DC0802AD3262ECD784CE339D87073C836E31C69E,-1448259611,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181439,2025-04-29T09:24:20.097012553Z,bbn-1,DC0802AD3262ECD784CE339D87073C836E31C69E,69,100,100,100,58550557,658,1305195157,717640267,FBE1E3ED324FA17379403ACFC3DD28FA882C6E65,-1448236953,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,True,1.0
181440,2025-04-29T09:24:30.237894327Z,bbn-1,64CDACB04FB9C3B290579644F9EDBD05CB00BB7D,73,100,100,100,58550557,658,1305195157,718520917,FBE1E3ED324FA17379403ACFC3DD28FA882C6E65,-1448214295,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,2.0
181441,2025-04-29T09:24:40.299831268Z,bbn-1,F2E6BB25D8D269C9737BD3789B11DC76C4FC56E7,74,100,100,100,58550557,658,1305195157,722991568,60C51D643048D0A426171BD0DEABD1689A89690F,-1448191637,B3F0E466CF435FC603117E6CD516AB7E6337E212,False,False,8.0
181442,2025-04-29T09:24:50.816324927Z,bbn-1,3C70D8336DEE739BDF2D1C5A0FCA0A88B87B9A6D,81,100,100,100,58578606,520,1285313087,750009859,60C51D643048D0A426171BD0DEABD1689A89690F,-1449896909,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,11.0
181443,2025-04-29T09:25:00.79584777Z,bbn-1,60C51D643048D0A426171BD0DEABD1689A89690F,75,100,100,100,58578606,520,1285313087,758228226,AEA26001DE9B15D4DAD32808712864E61AE52A17,-1449896389,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181444,2025-04-29T09:25:10.933754677Z,bbn-1,410C1EBAF54C090F0A9132DFA9F79E0F480B2C06,85,100,100,100,58578606,520,1285313087,766685618,AEA26001DE9B15D4DAD32808712864E61AE52A17,-1449895869,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,6.0
181445,2025-04-29T09:25:21.132090559Z,bbn-1,AEA26001DE9B15D4DAD32808712864E61AE52A17,72,100,100,100,58578606,520,1285313087,770934614,06BE03F1B334FC3F7947D0D031F7DFA568005BD4,-1449895349,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181446,2025-04-29T09:25:31.411541281Z,bbn-1,06BE03F1B334FC3F7947D0D031F7DFA568005BD4,65,100,100,100,58578606,520,1285313087,777559254,5D673308CA2B45E5222303836D833E0F70B1F9B0,-1449894829,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181447,2025-04-29T09:25:37.38138662Z,bbn-1,DA37D2935EAE0A92DE55E86DB2E887B4F18575F0,73,100,100,100,58578606,520,1285313087,785996955,5D673308CA2B45E5222303836D833E0F70B1F9B0,-1449894309,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,4.0
181448,2025-04-29T09:25:47.838765794Z,bbn-1,5295664886565F43A3074140551A755872BF6FFD,67,100,100,100,58578606,520,1285313087,794434656,5D673308CA2B45E5222303836D833E0F70B1F9B0,-1449893789,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,4.0
181449,2025-04-29T09:25:58.008584748Z,bbn-1,5D673308CA2B45E5222303836D833E0F70B1F9B0,75,100,100,100,58578606,520,1285313087,799182278,9C4CC8543DC684948490681118957942B29A9200,-1449893269,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181450,2025-04-29T09:26:08.159646207Z,bbn-1,43804074334AC6111233037EFE20105C516B0E9F,79,100,100,100,58578606,520,1285313087,807619980,9C4CC8543DC684948490681118957942B29A9200,-1449892749,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,3.0
181451,2025-04-29T09:26:18.440138286Z,bbn-1,9C4CC8543DC684948490681118957942B29A9200,75,100,100,100,58578606,520,1285313087,813375328,646D5C6384C84C2E660BF268D0A4EBC1FFBCEEA6,-1449892229,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181452,2025-04-29T09:26:28.449405932Z,bbn-1,33ECD5899A91105BB4E51066EB138189BC3825AD,75,100,100,100,58578606,520,1285313087,821812929,646D5C6384C84C2E660BF268D0A4EBC1FFBCEEA6,-1449891709,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,4.0
181453,2025-04-29T09:26:38.558631885Z,bbn-1,646D5C6384C84C2E660BF268D0A4EBC1FFBCEEA6,77,100,100,100,58578606,520,1285313087,807205510,02D49D26C87ED7DC1E38D7BFE5B7FCDF5A3A3164,-1449891189,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181454,2025-04-29T09:26:49.048443772Z,bbn-1,C27B627C2FD11EE1E3E850738720692BE2E3F4C6,71,100,100,100,58578606,520,1285313087,815643075,02D49D26C87ED7DC1E38D7BFE5B7FCDF5A3A3164,-1449890669,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,3.0
181455,2025-04-29T09:26:59.161867244Z,bbn-1,02D49D26C87ED7DC1E38D7BFE5B7FCDF5A3A3164,72,100,100,100,58578606,520,1285313087,822909545,3CE85B466FF74142307B4B03DDACF17A52D46373,-1449890149,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181456,2025-04-29T09:27:09.3579795Z,bbn-1,3CE85B466FF74142307B4B03DDACF17A52D46373,71,100,100,100,58578606,520,1285313087,821455461,521D2A344E322B8BA76401C833A1EC74EA2BD075,-1449889629,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181457,2025-04-29T09:27:19.623431955Z,bbn-1,521D2A344E322B8BA76401C833A1EC74EA2BD075,88,100,100,100,58578606,520,1285313087,824292938,F1961EEE75E5A1C8A11A5BF72FB368B990BDD289,-1449889109,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181458,2025-04-29T09:27:30.34499384Z,bbn-1,44C395A4A96C6D1A450ED33B5A8DDB359CEFED36,69,100,100,100,58578606,520,1285313087,842515549,2A1B3FEE6B29EA1828D427F0E5C3887CB7E64487,-1449888589,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,6.0
181459,2025-04-29T09:27:40.390198517Z,bbn-1,BB386AA0E7B37EB33516AEBB58CAE3574AF85D1F,72,100,100,100,58578606,520,1285313087,862518786,2A1B3FEE6B29EA1828D427F0E5C3887CB7E64487,-1449888069,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,6.0
181460,2025-04-29T09:27:50.561869044Z,bbn-1,2A1B3FEE6B29EA1828D427F0E5C3887CB7E64487,80,100,100,100,58578606,520,1285313087,849605444,F1961EEE75E5A1C8A11A5BF72FB368B990BDD289,-1449887549,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181461,2025-04-29T09:28:00.909818165Z,bbn-1,2A3D40C3E7CE8D6B55077335CAB141C2E11AC254,67,100,100,100,58578606,520,1285313087,858042946,F1961EEE75E5A1C8A11A5BF72FB368B990BDD289,-1449887029,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,5.0
181462,2025-04-29T09:28:11.161127971Z,bbn-1,F1961EEE75E5A1C8A11A5BF72FB368B990BDD289,74,100,100,100,58578606,520,1285313087,865362857,D7076D16C2E91E0EB16753575AC3CEE3057781C0,-1449886509,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181463,2025-04-29T09:28:21.642253072Z,bbn-1,D7076D16C2E91E0EB16753575AC3CEE3057781C0,68,100,100,100,58578606,520,1285313087,872366240,C4EF42D72D69F4B58FFE2A58DB1335269842AC43,-1449885989,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181464,2025-04-29T09:28:27.48459279Z,bbn-1,C4EF42D72D69F4B58FFE2A58DB1335269842AC43,65,100,100,100,58578606,520,1285313087,880748011,913834357F92E577CDC02B1E682C65E86D016AE5,-1449885469,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181465,2025-04-29T09:28:33.623416056Z,bbn-1,EC033669FE506006F870BD8B12CB524A3ABC3693,92,100,100,100,58578606,520,1285313087,889185512,913834357F92E577CDC02B1E682C65E86D016AE5,-1449884949,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,2.0
181466,2025-04-29T09:28:44.554863534Z,bbn-1,913834357F92E577CDC02B1E682C65E86D016AE5,68,100,100,100,58578606,520,1285313087,877881909,3C70D8336DEE739BDF2D1C5A0FCA0A88B87B9A6D,-1449884429,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181467,2025-04-29T09:28:54.710165975Z,bbn-1,3C70D8336DEE739BDF2D1C5A0FCA0A88B87B9A6D,70,100,100,100,58578606,520,1285313087,863191861,77BE23139B650D69EDE7985B31FD7B1CEE9CA7D3,-1449883909,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181468,2025-04-29T09:29:04.718046809Z,bbn-1,77BE23139B650D69EDE7985B31FD7B1CEE9CA7D3,66,100,100,100,58578606,520,1285313087,876624842,64CDACB04FB9C3B290579644F9EDBD05CB00BB7D,-1449883389,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181469,2025-04-29T09:29:14.846769643Z,bbn-1,64CDACB04FB9C3B290579644F9EDBD05CB00BB7D,70,100,100,100,58578606,520,1285313087,914849085,F2E6BB25D8D269C9737BD3789B11DC76C4FC56E7,-1449882869,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181470,2025-04-29T09:29:24.940912157Z,bbn-1,F2E6BB25D8D269C9737BD3789B11DC76C4FC56E7,73,100,100,100,58578606,520,1285313087,887425921,53406DE83381DD804632447F1BAED00CF28048E0,-1449882349,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181471,2025-04-29T09:29:34.989759195Z,bbn-1,53406DE83381DD804632447F1BAED00CF28048E0,72,100,100,100,58578606,520,1285313087,898489126,35F6C0359084C37EF6EB4061B694386910093B99,-1449881829,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181472,2025-04-29T09:29:44.878615022Z,bbn-1,35F6C0359084C37EF6EB4061B694386910093B99,79,100,100,100,58578606,520,1285313087,907263125,671D816776E8C7FAE18DC122FB6DC231956C6D48,-1449881309,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181473,2025-04-29T09:29:55.095696765Z,bbn-1,671D816776E8C7FAE18DC122FB6DC231956C6D48,74,100,100,100,58578606,520,1285313087,923945808,E2FC4DF9E7870FC8238136FACA07A120CC078A0C,-1449880789,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181474,2025-04-29T09:30:05.080417105Z,bbn-1,E2FC4DF9E7870FC8238136FACA07A120CC078A0C,82,100,100,100,58578606,520,1285313087,928385380,1B03AB3C744545B281D224127708A9EC7487E58C,-1449880269,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181475,2025-04-29T09:30:15.04898975Z,bbn-1,1B03AB3C744545B281D224127708A9EC7487E58C,79,100,100,100,58578606,520,1285313087,919055268,DA37D2935EAE0A92DE55E86DB2E887B4F18575F0,-1449879749,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181476,2025-04-29T09:30:25.159713305Z,bbn-1,DA37D2935EAE0A92DE55E86DB2E887B4F18575F0,82,100,100,100,58578606,520,1285313087,938464546,CCB2909DCD316FC5E738DCDB1F14360F04B44320,-1449879229,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181477,2025-04-29T09:30:35.594902996Z,bbn-1,5295664886565F43A3074140551A755872BF6FFD,76,100,100,100,58578606,520,1285313087,958464884,CCB2909DCD316FC5E738DCDB1F14360F04B44320,-1449878709,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,2.0
181478,2025-04-29T09:30:45.867237311Z,bbn-1,33ECD5899A91105BB4E51066EB138189BC3825AD,79,100,100,100,58578606,520,1285313087,975025119,1A4B644C16A4A1904618F8D3C0F6A67223038390,-1449878189,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,4.0
181479,2025-04-29T09:31:00.445115916Z,bbn-1,33ECD5899A91105BB4E51066EB138189BC3825AD,72,100,100,100,58578606,520,1285313087,1001034354,43804074334AC6111233037EFE20105C516B0E9F,-1449877669,173A9B610463088D52B6EE6F476A483B111CCE2E,False,False,2.0
181480,2025-04-29T09:31:10.580056569Z,bbn-1,43804074334AC6111233037EFE20105C516B0E9F,69,100,100,100,58578606,520,1285313087,1015026289,1A4B644C16A4A1904618F8D3C0F6A67223038390,-1449877149,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181481,2025-04-29T09:31:20.782875369Z,bbn-1,1A4B644C16A4A1904618F8D3C0F6A67223038390,70,100,100,100,58578606,520,1285313087,1015598983,C27B627C2FD11EE1E3E850738720692BE2E3F4C6,-1449876629,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181482,2025-04-29T09:31:31.165491566Z,bbn-1,C27B627C2FD11EE1E3E850738720692BE2E3F4C6,85,100,100,100,58578606,520,1285313087,954705523,718160E3538E0B0ED83D3B3DC4ECE83809FCD107,-1449876109,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181483,2025-04-29T09:31:41.249828418Z,bbn-1,718160E3538E0B0ED83D3B3DC4ECE83809FCD107,67,100,100,100,58578606,520,1285313087,926137663,6CC0A1531FF58D61DC9061C5B89BC0EFC07911FC,-1449875589,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181484,2025-04-29T09:31:51.336947704Z,bbn-1,6CC0A1531FF58D61DC9061C5B89BC0EFC07911FC,71,100,100,100,58578606,520,1285313087,944911100,44C395A4A96C6D1A450ED33B5A8DDB359CEFED36,-1449875069,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
181485,2025-04-29T09:32:01.34427939Z,bbn-1,44C395A4A96C6D1A450ED33B5A8DDB359CEFED36,91,100,100,100,58578606,520,1285313087,890612393,BB386AA0E7B37EB33516AEBB58CAE3574AF85D1F,-1449874549,173A9B610463088D52B6EE6F476A483B111CCE2E,False,True,1.0
